student_id,course_code,quiz1,quiz2,endterm,assignment1,assignment2,assignment3,assignment4,assignment5,assignment6,assignment7,assignment8,assignment9,assignment10,assignment11,assignment12,total_score,grade,grade_point,attendance_percentage
DS009,STAT201,65.91,63.51,67.52,65.27,64.37,65.64,64.95,73.81,73.82,65.9,72.86,62.69,85.67,72.8,66.2,67.27,D,7.0,60.0
DS009,JAVA201,100.0,100.0,95.18,84.53,87.92,72.06,78.16,76.94,84.92,89.48,95.56,77.14,82.45,100.0,86.34,93.46,A,10.0,74.19
DS009,DBMS201,63.61,58.96,85.61,71.52,72.82,63.36,55.48,56.11,72.99,66.48,66.78,71.99,75.8,71.5,60.84,72.77,C,8.0,61.06
DS009,MLF301,81.96,100.0,72.97,92.03,76.55,80.94,81.77,80.43,72.99,77.4,78.11,84.09,88.56,92.89,95.09,81.5,B,9.0,66.55
DS009,DSA301,40.74,57.59,57.2,56.44,40.53,50.95,67.22,44.4,64.91,58.1,59.35,44.39,64.57,70.06,56.95,54.58,E,6.0,60.0
DS009,PDSA301,54.28,98.71,81.33,67.0,75.73,86.79,76.57,87.65,72.77,87.57,80.37,81.28,82.1,79.09,84.16,79.51,C,8.0,71.24
DS009,DBS301,100.0,78.42,95.26,85.35,90.83,93.02,100.0,86.2,84.25,91.42,93.95,100.0,100.0,85.02,94.66,92.48,A,10.0,67.53
DS009,MLT401,56.78,65.54,82.16,69.4,64.35,93.82,84.98,78.77,75.08,73.04,78.91,72.84,81.4,69.62,53.62,73.61,C,8.0,69.98
DS009,CSYS401,66.87,66.51,99.57,76.42,86.15,70.06,63.9,72.57,50.12,68.05,74.08,67.66,77.14,67.75,73.58,81.02,B,9.0,60.0
DS009,BDS401,73.71,73.88,85.15,87.93,66.54,96.78,83.48,55.25,91.12,87.62,80.0,83.73,83.54,91.9,100.0,81.4,B,9.0,82.26
DS009,DVIS401,69.22,72.46,90.9,89.86,84.15,84.46,89.35,100.0,81.38,92.46,90.37,100.0,87.2,97.99,74.13,84.4,B,9.0,76.06
DS009,MLP501,66.27,,,57.29,58.42,58.46,56.04,81.71,73.56,,,,,,,,,,60.0
DS009,DL501,70.35,,,35.28,57.27,58.73,69.88,57.67,73.28,,,,,,,,,,60.0
DS009,NLP501,82.44,,,74.22,66.73,74.38,71.15,65.93,67.03,,,,,,,,,,60.0
DS009,CV501,53.08,,,63.63,65.41,57.07,65.0,56.2,58.41,,,,,,,,,,60.0
DS010,MATH101,74.49,78.46,58.16,91.69,88.34,73.68,90.33,91.06,86.41,88.75,74.17,78.82,95.31,100.0,89.52,72.41,C,8.0,68.23
DS010,STAT101,62.2,59.94,44.77,50.02,44.09,61.52,41.6,44.67,52.52,46.19,26.57,67.36,59.45,50.64,54.41,51.2,E,6.0,60.0
DS010,PROG101,93.98,92.0,67.13,94.85,85.51,88.35,83.08,90.19,88.78,92.12,85.03,96.08,96.14,84.46,96.75,81.78,B,9.0,85.92
DS010,SYSC101,57.22,52.82,52.56,70.65,50.81,74.12,55.92,64.78,50.33,60.41,65.35,64.62,57.06,77.2,65.9,56.46,E,6.0,60.0
DS010,MATH201,65.4,55.93,65.34,67.84,73.94,59.33,74.18,66.94,75.38,80.48,74.48,70.9,59.04,83.0,61.3,65.51,D,7.0,63.45
DS010,STAT201,52.78,79.51,56.39,82.64,67.22,69.4,70.81,77.85,73.88,78.44,69.08,66.19,73.56,65.78,69.43,64.0,D,7.0,60.0
DS010,JAVA201,55.38,49.84,62.39,54.05,54.51,72.15,69.07,58.0,61.84,75.66,67.73,75.08,62.12,56.64,63.55,60.0,D,7.0,60.0
DS010,DBMS201,56.44,72.81,51.79,48.73,50.08,60.99,47.64,69.66,53.19,65.37,69.77,58.36,68.2,62.23,60.58,57.97,E,6.0,60.0
DS010,MLF301,57.28,51.2,36.96,49.03,68.68,62.63,68.11,65.94,71.86,53.0,59.16,59.8,64.81,52.24,69.36,49.67,F,0.0,60.0
DS010,DSA301,32.78,70.97,61.64,56.5,41.84,48.07,46.24,55.22,43.3,50.68,52.83,58.92,68.18,60.18,52.82,56.09,E,6.0,60.0
DS010,PDSA301,41.71,47.92,38.87,51.77,39.09,41.59,42.23,41.85,53.02,52.74,43.65,33.82,69.22,40.9,55.2,43.12,F,0.0,60.0
DS010,DBS301,84.37,96.12,85.28,94.33,90.34,87.82,88.9,94.19,100.0,81.14,98.26,100.0,81.16,90.93,91.57,88.65,B,9.0,77.71
DS010,MLT401,63.1,67.91,59.06,58.16,66.37,62.58,69.0,71.57,57.52,70.77,71.09,63.46,77.13,82.09,65.39,63.65,D,7.0,60.0
DS010,CSYS401,49.57,54.14,33.89,58.74,47.48,49.66,64.11,52.4,51.49,49.66,52.26,67.46,43.71,62.26,54.23,45.45,F,0.0,60.0
DS010,BDS401,97.28,86.91,100.0,85.02,95.91,93.94,100.0,100.0,90.41,92.86,91.34,95.67,92.3,100.0,97.64,96.01,A,10.0,78.52
DS010,DVIS401,94.55,96.18,86.47,77.95,94.11,94.62,89.68,82.19,91.45,77.68,100.0,93.38,88.26,77.57,75.25,89.25,B,9.0,69.21
DS010,MLP501,71.92,75.18,100.0,89.01,78.12,76.62,67.01,76.32,77.23,73.49,85.3,71.15,78.82,81.25,67.08,85.1,B,9.0,69.46
DS010,DL501,59.57,59.22,58.5,53.03,37.51,50.56,62.87,45.13,49.13,58.41,61.32,51.5,55.8,55.95,51.08,57.02,E,6.0,60.0
DS010,NLP501,62.96,43.89,50.9,55.93,59.43,79.26,67.59,60.7,62.1,57.41,76.87,70.47,71.73,73.92,73.27,56.61,E,6.0,60.0
DS010,CV501,42.51,43.57,46.27,43.25,47.83,46.95,53.26,43.6,46.59,47.0,53.82,50.79,48.92,53.19,56.44,46.21,F,0.0,60.0
DS010,RL601,91.69,,,91.05,97.45,96.54,88.64,85.94,91.3,,,,,,,,,,67.05
DS010,TSA601,100.0,,,100.0,100.0,100.0,96.15,100.0,100.0,,,,,,,,,,81.62
DS010,BA601,100.0,,,100.0,100.0,94.61,92.73,100.0,96.88,,,,,,,,,,96.72
DS010,CAP601,64.4,,,54.16,73.27,64.93,63.19,52.67,60.62,,,,,,,,,,60.0
DS011,MATH101,92.03,76.54,60.03,78.64,79.2,72.91,73.54,72.67,84.56,79.51,77.64,87.18,71.33,93.25,77.59,73.0,C,8.0,67.99
DS011,STAT101,58.97,81.08,74.03,68.21,56.07,57.73,61.86,70.31,68.64,50.52,71.06,72.8,67.21,69.77,66.02,70.12,C,8.0,60.0
DS011,PROG101,64.98,68.49,86.28,81.09,84.23,73.31,83.61,85.93,87.77,91.03,74.97,93.71,100.0,86.24,79.33,80.06,B,9.0,60.0
DS011,SYSC101,90.22,86.04,90.56,84.03,91.04,99.31,82.94,94.05,87.77,97.94,84.22,91.47,94.34,100.0,95.38,90.23,A,10.0,68.0
DS011,MATH201,65.16,62.43,57.98,79.17,78.02,60.11,63.29,66.72,74.22,69.55,72.9,69.28,74.23,80.97,74.21,63.9,D,7.0,60.0
DS011,STAT201,100.0,100.0,100.0,100.0,100.0,98.46,94.09,100.0,100.0,100.0,100.0,100.0,94.79,100.0,100.0,99.68,A,10.0,93.7
DS011,JAVA201,100.0,81.02,100.0,86.05,100.0,84.4,79.02,83.25,100.0,85.64,98.45,86.35,100.0,97.39,100.0,94.67,A,10.0,70.68
DS011,DBMS201,100.0,78.53,100.0,93.53,92.96,100.0,84.58,100.0,92.08,94.52,89.18,86.07,99.21,96.2,83.97,94.59,A,10.0,68.26
DS011,MLF301,71.12,74.1,92.08,90.12,78.33,80.07,86.37,77.87,70.65,65.52,74.66,68.4,83.15,79.18,83.73,82.07,B,9.0,68.83
DS011,DSA301,93.76,70.05,66.36,67.8,67.93,74.75,63.16,82.44,76.02,71.02,77.91,72.18,83.85,73.3,75.45,73.26,C,8.0,60.0
DS011,PDSA301,30.33,53.77,43.71,50.01,39.96,48.61,55.87,53.34,60.44,49.86,53.21,44.74,40.13,44.03,56.66,45.02,F,0.0,60.0
DS011,DBS301,100.0,100.0,100.0,99.02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98,A,10.0,100.0
DS011,MLT401,44.85,53.76,38.69,61.92,62.94,56.61,61.41,59.13,54.7,49.25,57.77,56.07,47.5,71.26,68.14,47.94,F,0.0,60.0
DS011,CSYS401,69.58,73.56,62.61,70.64,72.0,83.78,64.68,67.16,71.43,79.63,86.14,81.7,87.44,79.15,70.7,69.38,D,7.0,61.38
DS011,BDS401,94.85,86.89,96.2,99.06,89.22,79.56,92.24,77.01,93.36,97.86,87.18,86.77,80.74,95.39,99.61,92.69,A,10.0,70.79
DS011,DVIS401,69.1,64.74,75.03,72.61,61.87,72.76,79.16,67.4,71.34,86.16,90.3,71.21,58.33,83.97,75.38,72.35,C,8.0,60.0
DS011,MLP501,56.46,47.84,54.46,60.33,64.62,51.14,59.3,60.44,70.36,60.47,78.58,57.49,63.26,58.44,62.83,56.11,E,6.0,60.87
DS011,DL501,86.35,86.93,69.07,84.25,83.48,87.92,94.83,75.02,76.16,94.47,93.49,100.0,90.13,83.3,95.05,80.07,B,9.0,80.45
DS011,NLP501,69.17,67.48,66.25,75.27,80.59,81.28,76.54,59.28,73.53,78.84,81.97,74.19,69.74,83.94,70.83,69.65,D,7.0,60.0
DS011,CV501,78.45,81.64,70.22,97.72,84.95,79.42,81.97,95.32,94.85,91.53,100.0,92.55,100.0,91.82,80.35,79.36,C,8.0,78.27
DS011,RL601,59.12,,,65.86,65.24,70.3,55.36,59.42,62.9,,,,,,,,,,60.0
DS011,TSA601,47.38,,,34.71,58.47,57.66,47.78,61.34,60.03,,,,,,,,,,60.0
DS011,BA601,78.53,,,92.1,72.0,79.18,80.96,81.88,81.07,,,,,,,,,,60.0
DS011,CAP601,100.0,,,100.0,91.54,98.73,89.71,96.79,92.53,,,,,,,,,,76.92
DS012,MATH101,68.98,51.49,59.97,53.1,63.24,72.5,71.43,85.15,66.85,80.9,75.64,77.0,69.39,82.07,63.3,63.57,D,7.0,60.0
DS012,STAT101,28.06,47.89,35.73,46.94,26.5,43.76,41.27,52.43,53.57,49.42,44.07,44.35,45.14,42.55,58.56,39.4,F,0.0,60.0
DS012,PROG101,100.0,90.2,76.95,90.05,78.39,79.55,87.99,67.89,100.0,90.16,89.38,95.0,78.05,90.3,98.88,85.45,B,9.0,77.17
DS012,SYSC101,77.12,94.63,90.23,79.52,72.39,72.26,84.89,77.32,87.74,71.18,83.87,76.8,88.87,80.54,83.75,85.83,B,9.0,67.36
DS012,MATH201,76.07,77.14,89.68,64.88,78.05,83.33,59.49,66.76,75.05,75.54,83.62,82.89,78.51,69.36,66.26,80.95,B,9.0,60.0
DS012,STAT201,89.08,100.0,93.86,83.24,71.8,96.22,88.76,90.51,87.26,99.17,90.37,90.84,86.12,93.6,93.49,92.69,A,10.0,68.75
DS012,JAVA201,100.0,100.0,97.99,100.0,100.0,90.89,87.01,100.0,100.0,100.0,100.0,100.0,96.72,100.0,93.57,98.4,A,10.0,92.33
DS012,DBMS201,59.36,63.17,39.63,61.0,57.96,61.32,67.06,68.3,50.9,67.03,59.01,78.47,59.97,58.58,72.24,53.28,E,6.0,60.0
DS012,MLF301,81.23,96.02,60.33,84.36,84.29,85.34,87.41,83.07,96.33,70.85,82.46,94.53,90.92,87.37,100.0,76.89,C,8.0,84.24
DS012,DSA301,72.17,54.73,58.04,73.88,69.22,70.05,76.06,87.32,68.56,86.77,81.91,69.53,66.08,74.53,74.91,64.72,D,7.0,60.0
DS012,PDSA301,76.18,49.35,69.61,62.08,62.8,43.36,49.16,48.32,53.59,61.36,57.89,54.82,61.56,57.89,66.53,63.66,D,7.0,60.0
DS012,DBS301,83.37,93.44,97.06,73.08,86.5,91.93,90.7,100.0,100.0,78.5,91.57,96.59,100.0,95.2,91.88,92.74,A,10.0,71.67
DS012,MLT401,67.7,42.62,71.85,74.82,48.42,66.74,57.24,83.69,65.89,52.3,63.7,65.58,75.71,63.79,65.14,64.87,D,7.0,60.0
DS012,CSYS401,69.99,73.1,68.59,77.51,96.4,81.67,77.11,71.58,67.08,74.1,90.84,82.76,74.42,85.12,95.21,73.25,C,8.0,64.68
DS012,BDS401,73.16,59.77,62.42,64.62,75.94,77.83,63.22,75.59,78.63,87.73,71.56,73.87,77.36,68.8,65.83,66.93,D,7.0,66.42
DS012,DVIS401,41.1,46.72,53.41,62.16,50.46,54.36,49.29,53.37,43.24,43.09,54.5,66.13,50.73,72.01,49.13,50.75,E,6.0,60.0
DS012,MLP501,86.53,89.7,68.86,72.06,59.6,72.51,78.97,87.29,77.44,71.28,75.71,69.88,100.0,83.71,70.62,76.95,C,8.0,60.0
DS012,DL501,100.0,97.96,97.35,86.87,88.55,84.42,81.85,87.77,98.57,99.84,92.52,96.36,92.94,88.88,100.0,96.1,A,10.0,85.87
DS012,NLP501,58.9,60.95,59.92,67.95,59.25,49.04,65.84,57.26,59.54,67.53,48.38,51.94,61.77,68.33,62.93,59.94,E,6.0,60.0
DS012,CV501,81.82,73.6,97.31,83.76,77.16,77.55,79.12,86.31,79.87,94.3,66.62,96.82,86.32,88.85,96.89,87.58,B,9.0,64.43
DS012,RL601,76.87,,,60.02,72.33,75.77,66.46,87.62,59.6,,,,,,,,,,60.0
DS012,TSA601,97.81,,,94.14,84.17,86.46,100.0,88.08,93.2,,,,,,,,,,68.11
DS012,BA601,58.47,,,90.73,85.91,68.75,78.03,74.45,66.54,,,,,,,,,,60.0
DS012,CAP601,56.32,,,60.14,58.65,49.61,49.1,56.43,51.64,,,,,,,,,,60.0
DS013,MATH101,46.94,72.9,57.31,59.84,53.5,68.4,65.83,68.06,79.21,67.68,76.01,76.81,68.12,64.25,66.22,61.25,D,7.0,60.0
DS013,STAT101,60.85,52.32,27.52,58.31,52.34,47.01,57.02,53.4,68.95,59.62,52.17,62.15,60.82,71.53,59.52,45.56,F,0.0,60.0
DS013,PROG101,73.49,60.52,21.67,80.87,69.03,66.74,63.47,75.5,63.76,68.74,94.23,69.51,66.36,76.38,77.99,50.59,E,6.0,60.0
DS013,SYSC101,64.85,64.82,63.73,62.52,63.32,65.44,77.29,72.02,73.68,68.07,60.0,78.14,84.86,67.41,59.21,65.74,D,7.0,60.0
DS013,MATH201,61.71,55.47,51.73,70.21,56.71,65.03,63.67,62.84,70.13,61.92,75.41,74.67,64.72,77.94,65.02,58.48,E,6.0,60.0
DS013,STAT201,71.52,50.24,68.14,67.84,75.72,82.63,60.27,71.17,76.35,74.2,56.68,61.33,45.87,65.81,73.93,65.82,D,7.0,60.0
DS013,JAVA201,54.05,40.15,42.77,44.04,42.13,53.54,48.55,52.46,51.52,57.52,48.01,46.26,43.28,52.62,52.88,46.06,F,0.0,60.0
DS013,DBMS201,100.0,99.28,100.0,100.0,100.0,98.4,100.0,100.0,100.0,100.0,100.0,99.96,100.0,100.0,100.0,99.85,A,10.0,100.0
DS013,MLF301,71.9,65.7,85.78,66.54,76.03,75.16,60.58,72.26,91.73,77.64,74.69,80.64,81.46,88.02,86.61,78.23,C,8.0,63.13
DS013,DSA301,75.37,36.56,59.52,63.32,57.7,57.26,69.39,67.56,61.54,64.91,78.11,59.6,61.31,69.61,60.38,59.87,E,6.0,60.0
DS013,PDSA301,58.59,88.6,89.77,52.92,64.88,60.95,62.32,59.94,62.21,55.79,73.05,71.45,58.66,49.48,79.35,76.76,C,8.0,63.9
DS013,DBS301,77.63,94.24,85.37,76.43,92.11,100.0,76.95,89.83,95.37,94.62,72.91,94.91,94.42,75.38,88.12,86.2,B,9.0,69.09
DS013,MLT401,89.0,70.38,62.68,64.11,70.78,45.47,78.7,68.15,65.96,77.07,55.24,70.17,79.03,56.42,89.41,69.49,D,7.0,66.47
DS013,CSYS401,98.84,87.01,97.32,94.67,80.76,90.45,88.13,94.58,83.78,100.0,91.87,95.15,90.99,95.63,78.84,93.93,A,10.0,92.8
DS013,BDS401,72.32,76.11,59.8,71.13,72.3,81.96,72.43,66.95,81.01,84.21,78.17,92.59,74.08,65.01,89.97,69.43,D,7.0,60.0
DS013,DVIS401,100.0,82.78,100.0,87.63,96.6,96.93,100.0,98.31,74.01,100.0,83.3,93.8,100.0,86.4,99.34,95.33,A,10.0,81.24
DS013,MLP501,68.25,61.15,73.05,62.4,70.32,68.83,78.89,54.63,64.27,72.14,68.23,63.81,78.28,74.23,68.45,69.24,D,7.0,60.0
DS013,DL501,66.7,52.12,64.26,69.05,75.22,75.02,73.19,73.65,88.49,66.49,70.95,74.61,72.95,80.59,86.17,66.19,D,7.0,60.0
DS013,NLP501,99.1,98.23,100.0,100.0,84.53,97.64,100.0,92.89,96.8,100.0,100.0,100.0,96.17,100.0,100.0,98.8,A,10.0,77.55
DS013,CV501,43.56,38.05,58.62,39.91,46.84,37.22,49.41,53.39,45.25,31.67,37.95,43.75,53.37,53.89,47.51,49.19,F,0.0,60.0
DS013,RL601,45.13,,,67.41,41.99,56.07,66.27,64.95,54.3,,,,,,,,,,60.0
DS013,TSA601,55.36,,,59.59,63.43,51.09,56.08,52.55,74.77,,,,,,,,,,60.0
DS013,BA601,21.4,,,34.12,38.76,33.58,29.44,41.12,40.01,,,,,,,,,,60.0
DS013,CAP601,66.91,,,58.06,56.18,57.28,63.71,46.6,63.97,,,,,,,,,,60.0
DS014,MATH101,33.07,40.33,38.11,70.78,36.56,50.36,50.1,49.6,49.08,73.43,49.31,55.05,64.53,47.63,49.09,42.39,F,0.0,60.0
DS014,STAT101,80.11,62.9,66.89,80.44,78.0,76.22,81.33,88.77,71.56,58.5,78.34,90.95,72.57,73.0,86.69,71.61,C,8.0,60.0
DS014,PROG101,98.59,85.77,79.23,84.06,91.7,98.74,95.32,83.75,93.04,89.48,94.99,100.0,100.0,100.0,85.69,87.26,B,9.0,67.42
DS014,SYSC101,81.5,93.04,97.63,85.46,81.88,83.69,89.1,94.25,79.89,89.23,81.83,64.47,80.19,77.52,81.02,89.95,B,9.0,77.43
DS014,MATH201,41.62,53.05,27.81,61.45,44.14,57.31,48.24,61.1,48.23,53.48,57.53,60.53,47.14,59.58,57.64,41.73,F,0.0,60.0
DS014,STAT201,100.0,87.0,90.77,100.0,100.0,87.52,92.45,86.91,100.0,87.79,86.33,100.0,89.85,84.37,86.48,91.9,A,10.0,69.96
DS014,JAVA201,61.01,83.19,82.19,72.8,79.77,74.76,84.45,89.27,82.5,76.45,83.28,79.35,95.09,80.89,84.38,79.08,C,8.0,60.03
DS014,DBMS201,85.77,64.34,89.04,84.0,86.98,72.77,80.02,90.14,80.4,86.14,85.13,74.88,89.38,90.79,79.58,83.14,B,9.0,62.06
DS014,MLF301,43.62,50.04,38.73,41.75,45.94,23.23,45.84,49.63,52.25,30.61,55.38,28.36,65.84,48.12,35.27,42.6,F,0.0,60.0
DS014,DSA301,74.23,74.29,84.78,51.06,49.11,49.63,58.97,46.87,71.03,59.12,49.3,60.23,53.59,61.16,55.49,72.83,C,8.0,60.0
DS014,PDSA301,58.57,68.79,43.93,68.09,88.45,67.71,81.36,88.48,70.89,63.14,83.91,77.96,74.16,73.42,66.92,59.29,E,6.0,69.51
DS014,DBS301,85.7,64.48,69.12,67.95,77.6,75.77,79.28,81.78,67.21,76.96,70.51,66.39,72.9,82.95,74.51,72.52,C,8.0,68.63
DS014,MLT401,81.24,75.15,82.67,66.3,85.7,61.2,68.49,77.97,69.79,84.35,84.19,89.64,91.7,88.22,71.18,79.99,C,8.0,62.69
DS014,CSYS401,65.96,76.8,93.0,83.98,72.98,68.21,85.58,75.81,77.09,73.15,80.61,74.23,78.6,90.65,77.67,82.08,B,9.0,64.65
DS014,BDS401,75.58,79.12,53.92,79.95,66.98,65.37,81.96,88.35,75.08,66.39,74.96,68.97,82.44,81.6,83.13,67.65,D,7.0,64.39
DS014,DVIS401,93.12,100.0,97.46,89.98,91.21,95.26,99.09,96.57,93.25,99.87,96.43,97.66,97.11,97.4,100.0,96.8,A,10.0,81.82
DS014,MLP501,82.82,,,96.32,89.57,83.02,71.47,75.47,96.68,,,,,,,,,,82.85
DS014,DL501,62.06,,,72.04,89.82,69.66,61.59,81.65,76.15,,,,,,,,,,66.81
DS014,NLP501,48.7,,,57.56,44.48,53.4,54.91,58.68,55.77,,,,,,,,,,60.0
DS014,CV501,70.01,,,68.02,76.56,79.77,76.6,54.6,71.55,,,,,,,,,,62.1
DS015,MATH101,91.83,100.0,88.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.25,A,10.0,94.11
DS015,STAT101,70.87,70.77,78.01,76.51,71.1,74.0,68.62,63.32,75.55,75.02,77.91,78.03,73.12,90.49,78.27,75.0,C,8.0,60.0
DS015,PROG101,71.29,65.26,71.44,67.72,67.4,59.09,79.09,85.28,77.22,70.01,75.34,88.31,62.53,65.35,74.72,70.86,C,8.0,60.95
DS015,SYSC101,74.79,75.15,73.76,72.67,73.59,68.99,64.17,61.32,76.35,79.51,84.88,63.98,75.11,72.51,68.42,73.53,C,8.0,60.0
DS015,MATH201,70.1,84.17,87.96,68.48,90.86,91.77,98.63,82.53,90.23,87.94,81.16,74.68,97.31,74.42,94.1,84.13,B,9.0,69.7
DS015,STAT201,45.97,62.29,56.38,63.17,77.22,71.87,51.99,60.08,75.26,63.96,75.25,66.74,74.63,80.99,62.63,59.39,E,6.0,60.0
DS015,JAVA201,100.0,64.7,88.79,100.0,90.97,98.92,92.93,100.0,100.0,89.32,100.0,100.0,100.0,96.36,100.0,89.44,B,9.0,83.49
DS015,DBMS201,52.55,50.55,38.68,68.43,67.93,57.08,80.23,72.73,61.87,59.49,70.75,63.77,60.44,75.95,64.52,51.02,E,6.0,60.0
DS015,MLF301,37.53,48.24,49.45,30.72,30.36,42.24,42.12,42.68,40.88,32.61,51.16,32.08,38.61,25.56,29.56,43.61,F,0.0,60.0
DS015,DSA301,53.7,58.13,73.05,67.58,52.33,63.03,63.7,70.47,59.47,59.03,75.66,52.24,51.96,64.59,46.55,64.16,D,7.0,60.0
DS015,PDSA301,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.73,100.0,100.0,100.0,91.52,100.0,100.0,100.0,99.71,A,10.0,91.95
DS015,DBS301,50.89,53.61,69.98,48.46,53.18,58.7,50.77,65.95,56.71,42.61,45.87,61.88,72.13,81.38,61.33,61.14,D,7.0,60.0
DS015,MLT401,76.19,61.85,100.0,77.47,88.11,92.98,77.9,91.95,90.03,100.0,77.92,80.43,85.31,86.53,97.48,86.86,B,9.0,63.16
DS015,CSYS401,75.87,87.38,100.0,76.74,93.81,73.19,100.0,95.72,99.43,62.63,89.34,98.06,81.35,89.07,100.0,90.97,A,10.0,63.42
DS015,BDS401,44.57,47.49,48.32,45.98,62.77,68.4,54.89,63.59,59.61,61.07,62.8,71.33,46.53,52.59,78.77,51.34,E,6.0,60.0
DS015,DVIS401,72.38,83.63,72.64,76.88,81.04,74.82,87.05,78.95,80.08,93.65,89.41,85.68,89.36,73.21,86.99,77.38,C,8.0,62.6
DS015,MLP501,100.0,,,69.47,85.86,72.71,70.73,79.86,86.77,,,,,,,,,,80.35
DS015,DL501,41.9,,,47.7,45.61,55.29,55.46,48.06,54.25,,,,,,,,,,60.0
DS015,NLP501,51.73,,,49.77,62.05,63.7,77.6,58.5,72.71,,,,,,,,,,60.0
DS015,CV501,80.69,,,79.41,75.04,82.65,81.52,80.77,88.7,,,,,,,,,,60.0
DS016,MATH101,93.85,80.06,100.0,88.99,100.0,94.92,100.0,100.0,100.0,100.0,100.0,98.5,100.0,100.0,100.0,95.65,A,10.0,79.83
DS016,STAT101,82.41,78.63,65.96,60.28,71.0,96.33,74.45,80.34,76.99,89.53,74.2,87.62,78.83,76.86,83.9,74.3,C,8.0,71.33
DS016,PROG101,39.46,38.97,7.33,37.03,51.85,42.9,71.04,56.19,51.16,47.32,61.12,53.25,61.67,48.35,55.14,30.62,F,0.0,60.0
DS016,SYSC101,65.13,82.38,48.04,93.5,77.94,80.54,72.09,76.11,73.84,83.33,90.33,71.14,79.25,92.66,76.6,65.52,D,7.0,60.0
DS016,MATH201,54.77,55.86,83.21,68.99,54.34,65.03,58.66,72.49,59.73,59.34,54.38,62.25,69.49,64.79,64.43,68.73,D,7.0,60.0
DS016,STAT201,48.76,32.5,55.49,51.93,48.42,60.85,69.27,38.55,56.2,48.38,56.26,52.53,64.36,55.68,68.59,51.16,E,6.0,60.0
DS016,JAVA201,46.21,66.06,78.6,66.28,76.79,63.02,78.13,56.57,65.42,69.72,77.68,86.59,81.31,77.11,65.04,69.87,D,7.0,60.0
DS016,DBMS201,67.53,72.34,29.45,73.94,60.61,63.57,60.13,63.92,69.12,72.35,59.27,82.82,62.21,69.25,79.07,53.17,E,6.0,60.0
DS016,MLF301,45.78,40.3,31.15,41.77,29.05,41.52,42.61,33.32,34.83,44.99,45.32,45.15,37.61,35.81,47.35,37.36,F,0.0,60.0
DS016,DSA301,65.64,50.05,44.14,64.31,56.39,61.48,69.64,62.42,58.37,69.86,73.75,62.29,62.62,77.46,75.76,54.87,E,6.0,60.0
DS016,PDSA301,87.99,96.15,68.78,100.0,93.79,91.22,99.13,95.11,82.59,84.18,98.5,85.69,92.48,88.94,98.54,82.89,B,9.0,75.65
DS016,DBS301,72.4,51.25,65.2,66.51,54.86,71.59,53.37,72.43,52.06,51.54,55.85,63.47,63.5,64.33,67.14,63.04,D,7.0,60.0
DS016,MLT401,78.74,,,85.72,78.82,68.01,87.09,79.61,73.35,,,,,,,,,,60.0
DS016,CSYS401,38.51,,,60.39,67.37,41.33,56.66,53.26,71.35,,,,,,,,,,60.0
DS016,BDS401,81.5,,,84.68,79.83,82.93,91.0,78.59,78.91,,,,,,,,,,60.0
DS016,DVIS401,62.23,,,62.02,66.66,57.94,43.01,43.56,54.2,,,,,,,,,,60.0
DS017,MATH101,54.4,70.98,67.8,40.13,43.44,51.89,69.84,67.88,70.41,57.2,76.18,62.69,73.67,65.59,87.55,65.09,D,7.0,60.0
DS017,STAT101,61.02,61.51,83.88,89.51,69.42,81.32,91.34,93.76,77.33,83.87,78.77,81.7,92.24,85.16,80.03,77.04,C,8.0,64.64
DS017,PROG101,66.46,60.68,63.9,62.05,59.09,64.0,61.71,58.36,58.15,79.31,60.79,59.01,62.21,60.21,67.08,63.43,D,7.0,60.0
DS017,SYSC101,100.0,86.37,79.65,96.54,76.42,99.97,97.94,100.0,81.34,100.0,100.0,95.44,92.65,96.47,81.76,87.78,B,9.0,72.19
DS017,MATH201,79.65,54.76,56.63,63.83,57.76,59.9,59.92,59.28,63.04,57.27,51.58,63.23,53.44,57.41,64.15,60.58,D,7.0,60.0
DS017,STAT201,95.01,78.13,84.07,76.91,88.23,80.09,86.8,79.06,78.94,76.27,97.04,91.27,67.03,83.9,97.84,84.68,B,9.0,79.63
DS017,JAVA201,81.36,88.44,87.13,82.23,83.93,73.02,87.67,68.68,89.78,89.36,96.24,93.98,99.48,91.24,77.06,86.14,B,9.0,80.21
DS017,DBMS201,53.25,53.93,57.73,68.79,83.4,48.45,60.64,78.3,60.96,68.86,74.97,73.65,63.2,75.08,65.9,59.72,E,6.0,60.0
DS017,MLF301,71.55,64.23,81.18,52.68,69.59,65.89,57.36,58.6,51.98,69.78,67.29,66.29,77.49,74.22,77.08,72.55,C,8.0,60.0
DS017,DSA301,39.63,46.49,67.89,69.34,65.05,63.74,67.96,60.91,66.83,40.97,51.26,63.34,75.26,60.42,50.35,58.46,E,6.0,60.0
DS017,PDSA301,45.05,57.83,31.76,34.58,48.46,27.49,44.72,39.59,40.35,40.24,62.91,39.55,54.75,43.01,51.0,41.3,F,0.0,60.0
DS017,DBS301,84.12,70.8,62.69,74.66,74.27,64.29,91.14,84.73,76.99,70.93,74.97,70.32,67.11,59.52,64.78,70.15,C,8.0,60.0
