student_id,course_code,course_name,trimester,instructor,year,status
DS015,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS015,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS015,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS015,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS015,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS015,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS015,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS015,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS015,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS015,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS016,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS016,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS016,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS016,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS016,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS016,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS016,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS016,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS016,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS016,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS016,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS016,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS016,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS016,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS016,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS016,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS017,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS017,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS017,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS017,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS017,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS017,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS017,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS017,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS017,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS017,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS017,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS017,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS017,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS017,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS017,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS017,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS017,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS017,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS017,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS017,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS018,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS018,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS018,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS018,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS018,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS018,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS018,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS018,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS018,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS018,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS018,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS018,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS018,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS018,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS018,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS018,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS018,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS018,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS018,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS018,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS018,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS018,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS018,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS018,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS019,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS019,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS019,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS019,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS019,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS019,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS019,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS019,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS019,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS019,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS019,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS019,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS019,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS019,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS019,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS019,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS019,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS019,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS019,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS019,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS020,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS020,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS020,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS020,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS020,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS020,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS020,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS020,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS020,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS020,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS020,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS020,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS020,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS020,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS020,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS020,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS020,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS020,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS020,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS020,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS020,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS020,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS020,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS020,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS021,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS021,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS021,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS021,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS021,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS021,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS021,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS021,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS021,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS021,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS021,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS021,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS021,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS021,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS021,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS021,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS021,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS021,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS021,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS021,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS021,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS021,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS021,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS021,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS022,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS022,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS022,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS022,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS022,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS022,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS022,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS022,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS022,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS022,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS022,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS022,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS022,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS022,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS022,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS022,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS022,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS022,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS022,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS022,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS022,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS022,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS022,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS022,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS023,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS023,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS023,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS023,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS023,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS023,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS023,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS023,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS023,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS023,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS023,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS023,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS023,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS023,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS023,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS023,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS023,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS023,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS023,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS023,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS024,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS024,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS024,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS024,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS024,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS024,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS024,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS024,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS024,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS024,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS024,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS024,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS024,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS024,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS024,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS024,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS025,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS025,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS025,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS025,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS025,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS025,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS025,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS025,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS025,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS025,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS025,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS025,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS025,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS025,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS025,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS025,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS025,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS025,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS025,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS025,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS026,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS026,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS026,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS026,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS026,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS026,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS026,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS026,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS026,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS026,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS026,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS026,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS026,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS026,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS026,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS026,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS026,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS026,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS026,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS026,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS027,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS027,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS027,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS027,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS027,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS027,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS027,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS027,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS027,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS027,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS027,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS027,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS027,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS027,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS027,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS027,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS027,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS027,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS027,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS027,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS028,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS028,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS028,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS028,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS028,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS028,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS028,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS028,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS028,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS028,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS028,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS028,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS028,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
