student_id,course_code,course_name,instructor,course_rating,instructor_rating,content_rating,difficulty_rating,comment,submission_date
DS014,MATH101,Mathematics 1,Dr. Anil Kumar,5,5,4,1,The course was well-structured and informative.,2023
DS014,STAT101,Statistics 1,Dr. Priya Singh,2,1,2,2,The content could be better organized.,2023
DS014,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,1,"The course exceeded my expectations. However, the course was too difficult.",2023
DS014,SYSC101,System Commands,Prof. Kavita Reddy,4,3,3,1,"The course materials were excellent. However, the content could be better organized.",2022
DS014,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,3,2,"I enjoyed the practical aspects of this course. However, the pace of the course was too fast.",2023
DS014,STAT201,Statistics 2,Dr. Priya Singh,3,2,4,1,"I enjoyed the practical aspects of this course. However, i found the assignments too time-consuming.",2022
DS014,JAVA201,Java Programming,Prof. Suresh Verma,4,3,4,1,The feedback on assignments was very helpful.,2023
DS014,DBMS201,DBMS,Prof. Meena Gupta,3,3,2,1,"The course materials were excellent. However, better explanation of complex topics is needed.",2023
DS014,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,4,4,1,The course was well-structured and informative.,2022
DS014,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,2,3,"I learned a lot from this course. However, i found the assignments too time-consuming.",2023
DS014,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,4,2,I would recommend this course to others.,2023
DS014,DBS301,Database Systems,Prof. Meena Gupta,4,5,5,1,I enjoyed the practical aspects of this course.,2023
DS014,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,3,1,The course materials were excellent.,2024
DS014,CSYS401,Computer Systems,Prof. Kavita Reddy,3,4,3,1,"I enjoyed the practical aspects of this course. However, i found the assignments too time-consuming.",2023
DS014,BDS401,Big Data Systems,Dr. Amit Patel,4,3,4,2,The instructor explained complex concepts clearly.,2023
DS014,DVIS401,Data Visualization,Dr. Neha Sharma,3,2,3,3,"The course exceeded my expectations. However, i found the assignments too time-consuming.",2024
DS015,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,2,The course was well-structured and informative.,2022
DS015,STAT101,Statistics 1,Dr. Priya Singh,3,4,3,1,"The instructor was very knowledgeable and helpful. However, there was too much theoretical content.",2022
DS015,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,1,I would recommend this course to others.,2023
DS015,SYSC101,System Commands,Prof. Kavita Reddy,3,4,4,2,I would recommend this course to others.,2023
DS015,MATH201,Mathematics 2,Dr. Anil Kumar,3,3,2,2,"The course exceeded my expectations. However, there was too much theoretical content.",2023
DS015,STAT201,Statistics 2,Dr. Priya Singh,2,3,3,1,"I learned a lot from this course. However, the assessment criteria were not clear.",2023
DS015,JAVA201,Java Programming,Prof. Suresh Verma,3,3,3,2,"The course materials were excellent. However, better explanation of complex topics is needed.",2023
DS015,DBMS201,DBMS,Prof. Meena Gupta,4,4,4,1,I would recommend this course to others.,2023
DS015,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,4,4,1,The instructor was very knowledgeable and helpful.,2023
DS015,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,3,4,1,I would recommend this course to others.,2023
DS015,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,2,2,"I learned a lot from this course. However, better explanation of complex topics is needed.",2022
DS015,DBS301,Database Systems,Prof. Meena Gupta,2,3,3,3,"The course was well-structured and informative. However, i found the assignments too time-consuming.",2023
DS015,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,4,2,The course materials were excellent.,2024
DS015,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,4,1,"I learned a lot from this course. However, i found the assignments too time-consuming.",2024
DS015,BDS401,Big Data Systems,Dr. Amit Patel,3,3,2,3,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2024
DS015,DVIS401,Data Visualization,Dr. Neha Sharma,4,2,4,1,"I would recommend this course to others. However, the instructor was not very responsive to questions.",2023
DS016,MATH101,Mathematics 1,Dr. Anil Kumar,3,4,4,2,The course exceeded my expectations.,2023
DS016,STAT101,Statistics 1,Dr. Priya Singh,2,4,3,2,"I learned a lot from this course. However, i found the assignments too time-consuming.",2022
DS016,PROG101,Programming Basics,Prof. Raj Sharma,3,4,3,2,"The course exceeded my expectations. However, more practical examples would have been helpful.",2023
DS016,SYSC101,System Commands,Prof. Kavita Reddy,5,5,4,1,The instructor was very knowledgeable and helpful.,2023
DS016,MATH201,Mathematics 2,Dr. Anil Kumar,5,5,4,1,The instructor explained complex concepts clearly.,2023
DS016,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,2,"The course materials were excellent. However, the content could be better organized.",2022
DS016,JAVA201,Java Programming,Prof. Suresh Verma,5,5,4,1,The instructor explained complex concepts clearly.,2022
DS016,DBMS201,DBMS,Prof. Meena Gupta,3,2,2,3,More practical examples would have been helpful.,2022
DS016,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,4,5,1,I learned a lot from this course.,2022
DS016,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,4,2,I would recommend this course to others.,2022
DS016,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,3,3,1,"The instructor explained complex concepts clearly. However, the instructor was not very responsive to questions.",2023
DS016,DBS301,Database Systems,Prof. Meena Gupta,2,1,2,3,I found the assignments too time-consuming.,2023
DS017,MATH101,Mathematics 1,Dr. Anil Kumar,2,3,3,3,"I would recommend this course to others. However, the assessment criteria were not clear.",2022
DS017,STAT101,Statistics 1,Dr. Priya Singh,5,5,5,1,The instructor explained complex concepts clearly.,2022
DS017,PROG101,Programming Basics,Prof. Raj Sharma,4,3,4,1,The feedback on assignments was very helpful.,2022
DS017,SYSC101,System Commands,Prof. Kavita Reddy,5,5,5,1,The course exceeded my expectations.,2023
DS017,MATH201,Mathematics 2,Dr. Anil Kumar,3,2,3,3,"I enjoyed the practical aspects of this course. However, there was too much theoretical content.",2023
DS017,STAT201,Statistics 2,Dr. Priya Singh,5,5,4,1,The course was well-structured and informative.,2023
DS017,JAVA201,Java Programming,Prof. Suresh Verma,4,4,4,2,I enjoyed the practical aspects of this course.,2023
DS017,DBMS201,DBMS,Prof. Meena Gupta,3,4,3,3,"I learned a lot from this course. However, the pace of the course was too fast.",2022
DS017,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,3,"The course exceeded my expectations. However, the course was too difficult.",2022
DS017,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,3,1,The course exceeded my expectations.,2023
DS017,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,4,3,2,"The assignments were challenging but rewarding. However, the course materials need updating.",2023
DS017,DBS301,Database Systems,Prof. Meena Gupta,4,4,4,1,The course exceeded my expectations.,2023
DS017,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,3,1,I enjoyed the practical aspects of this course.,2024
DS017,CSYS401,Computer Systems,Prof. Kavita Reddy,3,4,3,1,"The course materials were excellent. However, the instructor was not very responsive to questions.",2023
DS017,BDS401,Big Data Systems,Dr. Amit Patel,5,4,4,1,The feedback on assignments was very helpful.,2024
DS017,DVIS401,Data Visualization,Dr. Neha Sharma,2,2,4,2,"The assignments were challenging but rewarding. However, better explanation of complex topics is needed.",2023
DS018,MATH101,Mathematics 1,Dr. Anil Kumar,2,3,2,3,More practical examples would have been helpful.,2022
DS018,STAT101,Statistics 1,Dr. Priya Singh,5,5,4,1,The feedback on assignments was very helpful.,2023
DS018,PROG101,Programming Basics,Prof. Raj Sharma,4,4,5,1,I learned a lot from this course.,2023
DS018,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,2,"The instructor was very knowledgeable and helpful. However, the course materials need updating.",2023
DS018,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,I learned a lot from this course.,2023
DS018,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,2,"The course exceeded my expectations. However, the assessment criteria were not clear.",2023
DS018,JAVA201,Java Programming,Prof. Suresh Verma,3,4,4,1,I learned a lot from this course.,2023
DS018,DBMS201,DBMS,Prof. Meena Gupta,3,2,3,1,"The course was well-structured and informative. However, i found the assignments too time-consuming.",2023
DS018,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,1,"The assignments were challenging but rewarding. However, the pace of the course was too fast.",2022
DS018,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,3,3,2,"The feedback on assignments was very helpful. However, the instructor was not very responsive to questions.",2023
DS018,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,3,3,2,"I would recommend this course to others. However, the instructor was not very responsive to questions.",2022
DS018,DBS301,Database Systems,Prof. Meena Gupta,4,3,3,1,"The course exceeded my expectations. However, there was too much theoretical content.",2022
DS018,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,2,2,"I would recommend this course to others. However, the pace of the course was too fast.",2023
DS018,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,3,1,The instructor was very knowledgeable and helpful.,2024
DS018,BDS401,Big Data Systems,Dr. Amit Patel,3,3,4,2,"I enjoyed the practical aspects of this course. However, better explanation of complex topics is needed.",2024
DS018,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,2,3,"The course exceeded my expectations. However, the pace of the course was too fast.",2024
DS018,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,4,3,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2024
DS018,DL501,Deep Learning,Dr. Amit Patel,2,2,3,2,I found the assignments too time-consuming.,2024
DS018,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,1,The assignments were challenging but rewarding.,2023
DS018,CV501,Computer Vision,Dr. Ravi Menon,5,5,5,1,The course materials were excellent.,2023
DS019,MATH101,Mathematics 1,Dr. Anil Kumar,2,2,2,3,The instructor was not very responsive to questions.,2022
DS019,STAT101,Statistics 1,Dr. Priya Singh,5,5,5,2,I enjoyed the practical aspects of this course.,2023
DS019,PROG101,Programming Basics,Prof. Raj Sharma,4,4,5,1,The course materials were excellent.,2022
DS019,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,1,"The course was well-structured and informative. However, i found the assignments too time-consuming.",2023
DS019,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,3,1,The course was well-structured and informative.,2022
DS019,STAT201,Statistics 2,Dr. Priya Singh,2,2,3,2,The course was too difficult.,2023
DS019,JAVA201,Java Programming,Prof. Suresh Verma,5,5,5,1,The course materials were excellent.,2022
DS019,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,2,"The instructor explained complex concepts clearly. However, better explanation of complex topics is needed.",2023
DS019,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,3,3,1,"The feedback on assignments was very helpful. However, better explanation of complex topics is needed.",2023
DS019,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,5,5,4,1,The instructor explained complex concepts clearly.,2022
DS019,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,4,1,The course was well-structured and informative.,2023
DS019,DBS301,Database Systems,Prof. Meena Gupta,3,4,4,2,The course was well-structured and informative.,2023
DS019,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,4,4,2,The instructor explained complex concepts clearly.,2024
DS019,CSYS401,Computer Systems,Prof. Kavita Reddy,2,4,2,1,"The course materials were excellent. However, the content could be better organized.",2023
DS019,BDS401,Big Data Systems,Dr. Amit Patel,2,3,3,2,"The instructor was very knowledgeable and helpful. However, better explanation of complex topics is needed.",2023
DS019,DVIS401,Data Visualization,Dr. Neha Sharma,4,3,4,1,I enjoyed the practical aspects of this course.,2024
DS020,MATH101,Mathematics 1,Dr. Anil Kumar,4,5,4,1,The feedback on assignments was very helpful.,2022
DS020,STAT101,Statistics 1,Dr. Priya Singh,4,3,4,2,I would recommend this course to others.,2023
DS020,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,1,The course materials were excellent.,2023
DS020,SYSC101,System Commands,Prof. Kavita Reddy,3,2,3,3,"The course exceeded my expectations. However, i found the assignments too time-consuming.",2022
DS020,MATH201,Mathematics 2,Dr. Anil Kumar,3,3,3,2,"I enjoyed the practical aspects of this course. However, there was too much theoretical content.",2022
DS020,STAT201,Statistics 2,Dr. Priya Singh,5,4,4,1,The course exceeded my expectations.,2022
DS020,JAVA201,Java Programming,Prof. Suresh Verma,3,3,3,2,"I would recommend this course to others. However, there was too much theoretical content.",2023
DS020,DBMS201,DBMS,Prof. Meena Gupta,4,3,4,1,I would recommend this course to others.,2023
DS020,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,4,5,1,I enjoyed the practical aspects of this course.,2022
DS020,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,3,2,"The instructor was very knowledgeable and helpful. However, the pace of the course was too fast.",2022
DS020,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,3,4,2,"I learned a lot from this course. However, i found the assignments too time-consuming.",2022
DS020,DBS301,Database Systems,Prof. Meena Gupta,5,3,3,2,The assignments were challenging but rewarding.,2022
DS020,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,5,4,4,1,The course exceeded my expectations.,2023
DS020,CSYS401,Computer Systems,Prof. Kavita Reddy,3,4,3,1,"The course materials were excellent. However, the instructor was not very responsive to questions.",2024
DS020,BDS401,Big Data Systems,Dr. Amit Patel,3,4,4,3,The course exceeded my expectations.,2023
DS020,DVIS401,Data Visualization,Dr. Neha Sharma,4,4,3,2,The assignments were challenging but rewarding.,2023
DS020,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,2,3,3,"I would recommend this course to others. However, the instructor was not very responsive to questions.",2023
DS020,DL501,Deep Learning,Dr. Amit Patel,3,4,4,2,I enjoyed the practical aspects of this course.,2024
DS020,NLP501,Natural Language Processing,Dr. Neha Sharma,3,5,3,2,I would recommend this course to others.,2023
DS020,CV501,Computer Vision,Dr. Ravi Menon,4,4,4,2,The instructor was very knowledgeable and helpful.,2023
DS021,MATH101,Mathematics 1,Dr. Anil Kumar,2,2,2,3,The content could be better organized.,2023
DS021,STAT101,Statistics 1,Dr. Priya Singh,4,3,3,1,"The instructor was very knowledgeable and helpful. However, better explanation of complex topics is needed.",2022
DS021,PROG101,Programming Basics,Prof. Raj Sharma,4,4,5,1,I would recommend this course to others.,2023
DS021,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,2,"The assignments were challenging but rewarding. However, the assessment criteria were not clear.",2022
