student_id,timestamp,interaction_type,course_code,course_name,duration_minutes
DS006,2024-10-24 20:45:19.934627,Update Profile,PDSA301,"Programming, Data Structures & Algorithms",
DS006,2025-02-11 20:45:19.934627,View Course,DBMS201,DBMS,
DS006,2024-12-04 20:45:19.934627,Logout,,,
DS006,2025-02-12 20:45:19.934627,Download Resource,MLF301,Machine Learning Foundations,
DS006,2024-12-28 20:45:19.934627,Forum Post,CV501,Computer Vision,
DS006,2025-03-14 20:45:19.934627,Chat with Tutor,,,
DS006,2025-02-11 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS006,2024-10-22 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS006,2024-11-26 20:45:19.934627,Use Chatbot,STAT101,Statistics 1,
DS006,2025-02-26 20:45:19.934627,Update Profile,DSA301,Data Structures & Algorithms,
DS006,2024-10-19 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS006,2025-01-23 20:45:19.934627,Watch Video,MATH201,Mathematics 2,
DS006,2024-11-28 20:45:19.934627,View Course,DBS301,Database Systems,
DS006,2024-10-23 20:45:19.934627,Submit Assignment,DBS301,Database Systems,
DS006,2024-12-27 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS006,2024-10-11 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS006,2025-02-01 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS006,2025-03-10 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS006,2025-01-04 20:45:19.934627,Use Chatbot,CV501,Computer Vision,
DS006,2024-11-02 20:45:19.934627,Forum Post,,,
DS006,2025-01-09 20:45:19.934627,Chat with Tutor,DBS301,Database Systems,
DS006,2024-10-06 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS006,2025-03-09 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS006,2025-03-02 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS006,2025-01-22 20:45:19.934627,View Course,,,
DS006,2024-12-05 20:45:19.934627,Watch Video,,,
DS006,2024-10-21 20:45:19.934627,Download Resource,SYSC101,System Commands,
DS006,2025-03-09 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS006,2024-12-08 20:45:19.934627,Use Chatbot,DBS301,Database Systems,
DS006,2024-10-17 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS006,2025-03-07 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS006,2024-10-01 20:45:19.934627,Login,SYSC101,System Commands,143.0
DS006,2025-03-18 20:45:19.934627,Download Resource,DSA301,Data Structures & Algorithms,
DS006,2024-10-26 20:45:19.934627,Forum Reply,,,
DS006,2025-03-06 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS006,2024-12-14 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS006,2025-01-18 20:45:19.934627,Update Profile,MLP501,Machine Learning Practice,
DS006,2025-01-15 20:45:19.934627,Forum Reply,DBMS201,DBMS,
DS006,2024-12-11 20:45:19.934627,Watch Video,MATH201,Mathematics 2,
DS006,2025-01-03 20:45:19.934627,Forum Post,,,
DS006,2024-12-18 20:45:19.934627,Forum Reply,PDSA301,"Programming, Data Structures & Algorithms",
DS006,2025-02-11 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS006,2025-01-11 20:45:19.934627,Forum Reply,,,
DS006,2024-11-29 20:45:19.934627,Forum Reply,DBS301,Database Systems,
DS006,2024-10-04 20:45:19.934627,Forum Post,DBS301,Database Systems,
DS006,2025-03-09 20:45:19.934627,Forum Reply,NLP501,Natural Language Processing,
DS006,2025-03-11 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS006,2025-03-11 20:45:19.934627,Update Profile,MATH201,Mathematics 2,
DS006,2025-03-22 20:45:19.934627,Watch Video,PDSA301,"Programming, Data Structures & Algorithms",
DS006,2024-10-28 20:45:19.934627,Logout,NLP501,Natural Language Processing,
DS006,2025-02-04 20:45:19.934627,Logout,SYSC101,System Commands,
DS006,2025-01-20 20:45:19.934627,Forum Reply,,,
DS006,2025-01-31 20:45:19.934627,Logout,,,
DS006,2024-12-30 20:45:19.934627,Watch Video,CSYS401,Computer Systems,
DS006,2024-11-28 20:45:19.934627,View Course,MLT401,Machine Learning Techniques,
DS006,2025-03-19 20:45:19.934627,Forum Reply,,,
DS006,2024-10-30 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS006,2024-11-21 20:45:19.934627,Forum Post,,,
DS006,2025-03-07 20:45:19.934627,Take Quiz,MLT401,Machine Learning Techniques,
DS006,2025-01-19 20:45:19.934627,Use Chatbot,,,
DS006,2025-03-21 20:45:19.934627,Logout,DVIS401,Data Visualization,
DS006,2025-01-15 20:45:19.934627,Use Chatbot,PDSA301,"Programming, Data Structures & Algorithms",
DS006,2024-12-11 20:45:19.934627,Logout,,,
DS006,2024-12-31 20:45:19.934627,Logout,PDSA301,"Programming, Data Structures & Algorithms",
DS006,2024-12-25 20:45:19.934627,Forum Reply,DSA301,Data Structures & Algorithms,
DS006,2024-09-28 20:45:19.934627,Download Resource,DSA301,Data Structures & Algorithms,
DS006,2024-12-11 20:45:19.934627,Use Chatbot,,,
DS006,2024-11-19 20:45:19.934627,Watch Video,,,
DS007,2025-02-26 20:45:19.934627,Download Resource,DBMS201,DBMS,
DS007,2024-10-18 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS007,2024-12-19 20:45:19.934627,Take Quiz,,,
DS007,2025-02-21 20:45:19.934627,Forum Post,DVIS401,Data Visualization,
DS007,2024-10-02 20:45:19.934627,Update Profile,CSYS401,Computer Systems,
DS007,2025-01-22 20:45:19.934627,Download Resource,,,
DS007,2025-01-18 20:45:19.934627,Update Profile,MATH201,Mathematics 2,
DS007,2025-03-12 20:45:19.934627,Submit Assignment,STAT201,Statistics 2,
DS007,2024-10-28 20:45:19.934627,Forum Reply,,,
DS007,2025-01-28 20:45:19.934627,Logout,PROG101,Programming Basics,
DS007,2024-11-11 20:45:19.934627,View Course,,,
DS007,2024-11-05 20:45:19.934627,Watch Video,MLP501,Machine Learning Practice,
DS007,2024-10-01 20:45:19.934627,Download Resource,CV501,Computer Vision,
DS007,2024-11-09 20:45:19.934627,Update Profile,PROG101,Programming Basics,
DS007,2025-02-08 20:45:19.934627,Submit Assignment,,,
DS007,2024-12-25 20:45:19.934627,Watch Video,DSA301,Data Structures & Algorithms,
DS007,2025-01-21 20:45:19.934627,Submit Assignment,DSA301,Data Structures & Algorithms,
DS007,2024-12-27 20:45:19.934627,Forum Reply,MLT401,Machine Learning Techniques,
DS007,2025-01-19 20:45:19.934627,Forum Post,,,
DS007,2025-01-16 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS007,2025-01-02 20:45:19.934627,Chat with Tutor,,,
DS007,2024-10-28 20:45:19.934627,Forum Reply,,,
DS007,2025-01-07 20:45:19.934627,Take Quiz,PROG101,Programming Basics,
DS007,2024-11-24 20:45:19.934627,Watch Video,MATH101,Mathematics 1,
DS007,2024-12-27 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS007,2024-10-01 20:45:19.934627,Forum Reply,MLT401,Machine Learning Techniques,
DS007,2024-10-08 20:45:19.934627,Forum Post,,,
DS007,2024-10-04 20:45:19.934627,Use Chatbot,,,
DS007,2024-10-28 20:45:19.934627,Update Profile,DL501,Deep Learning,
DS007,2024-10-10 20:45:19.934627,Download Resource,BDS401,Big Data Systems,
DS007,2024-11-20 20:45:19.934627,Download Resource,DL501,Deep Learning,
DS007,2025-02-27 20:45:19.934627,Download Resource,DL501,Deep Learning,
DS007,2025-03-12 20:45:19.934627,View Course,,,
DS007,2024-11-06 20:45:19.934627,Take Quiz,DVIS401,Data Visualization,
DS007,2025-03-19 20:45:19.934627,Login,CV501,Computer Vision,176.0
DS007,2025-02-28 20:45:19.934627,Take Quiz,,,
DS007,2025-02-13 20:45:19.934627,Use Chatbot,,,
DS007,2025-01-08 20:45:19.934627,Login,MLP501,Machine Learning Practice,119.0
DS007,2025-02-25 20:45:19.934627,Take Quiz,MATH201,Mathematics 2,
DS007,2025-01-14 20:45:19.934627,Forum Post,STAT201,Statistics 2,
DS007,2024-11-24 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS007,2024-10-27 20:45:19.934627,Chat with Tutor,DVIS401,Data Visualization,
DS007,2024-11-17 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS007,2025-01-17 20:45:19.934627,Forum Reply,BDS401,Big Data Systems,
DS007,2024-11-24 20:45:19.934627,Take Quiz,,,
DS007,2024-12-08 20:45:19.934627,Forum Post,NLP501,Natural Language Processing,
DS007,2025-02-10 20:45:19.934627,Take Quiz,MATH101,Mathematics 1,
DS007,2025-01-15 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS007,2024-12-23 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS007,2025-02-08 20:45:19.934627,Chat with Tutor,,,
DS007,2024-12-30 20:45:19.934627,Forum Post,MLT401,Machine Learning Techniques,
DS007,2025-02-14 20:45:19.934627,Forum Post,,,
DS007,2024-10-21 20:45:19.934627,Logout,CSYS401,Computer Systems,
DS007,2025-01-23 20:45:19.934627,Take Quiz,DBMS201,DBMS,
DS007,2024-11-02 20:45:19.934627,Download Resource,DL501,Deep Learning,
DS007,2025-01-30 20:45:19.934627,Watch Video,CSYS401,Computer Systems,
DS007,2024-10-07 20:45:19.934627,Login,CSYS401,Computer Systems,9.0
DS007,2024-11-08 20:45:19.934627,Take Quiz,,,
DS007,2025-01-11 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS007,2024-11-20 20:45:19.934627,Update Profile,CSYS401,Computer Systems,
DS007,2024-10-24 20:45:19.934627,Forum Post,MATH101,Mathematics 1,
DS007,2025-01-02 20:45:19.934627,Use Chatbot,,,
DS007,2025-02-20 20:45:19.934627,Download Resource,MLP501,Machine Learning Practice,
DS007,2024-12-06 20:45:19.934627,Forum Reply,,,
DS007,2024-12-21 20:45:19.934627,Take Quiz,JAVA201,Java Programming,
DS007,2024-11-16 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS007,2024-10-04 20:45:19.934627,Take Quiz,,,
DS008,2025-02-25 20:45:19.934627,Update Profile,STAT101,Statistics 1,
DS008,2024-11-11 20:45:19.934627,Use Chatbot,,,
DS008,2025-01-23 20:45:19.934627,Submit Assignment,MLF301,Machine Learning Foundations,
DS008,2025-03-18 20:45:19.934627,Login,CSYS401,Computer Systems,73.0
DS008,2025-03-25 20:45:19.934627,Login,JAVA201,Java Programming,115.0
DS008,2025-03-07 20:45:19.934627,Login,,,140.0
DS008,2025-01-10 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS008,2024-10-29 20:45:19.934627,Login,MLP501,Machine Learning Practice,56.0
DS008,2024-11-03 20:45:19.934627,View Course,,,
DS008,2025-02-05 20:45:19.934627,Submit Assignment,,,
DS008,2024-12-10 20:45:19.934627,Login,PROG101,Programming Basics,69.0
DS008,2025-03-11 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS008,2025-02-07 20:45:19.934627,Logout,DVIS401,Data Visualization,
DS008,2024-12-06 20:45:19.934627,Watch Video,DL501,Deep Learning,
DS008,2025-03-13 20:45:19.934627,Login,MLT401,Machine Learning Techniques,98.0
DS008,2025-03-22 20:45:19.934627,Update Profile,STAT101,Statistics 1,
DS008,2024-11-30 20:45:19.934627,Update Profile,,,
DS008,2025-03-11 20:45:19.934627,Use Chatbot,,,
DS008,2024-11-24 20:45:19.934627,Submit Assignment,CV501,Computer Vision,
DS008,2025-03-06 20:45:19.934627,Watch Video,DBMS201,DBMS,
DS008,2025-02-08 20:45:19.934627,Use Chatbot,MATH101,Mathematics 1,
DS008,2024-11-19 20:45:19.934627,View Course,DBS301,Database Systems,
DS008,2024-10-31 20:45:19.934627,Download Resource,,,
DS008,2025-03-26 20:45:19.934627,Login,,,113.0
DS008,2024-10-20 20:45:19.934627,Take Quiz,MATH201,Mathematics 2,
DS008,2025-01-10 20:45:19.934627,Chat with Tutor,,,
DS008,2024-10-31 20:45:19.934627,Use Chatbot,DVIS401,Data Visualization,
DS008,2024-09-29 20:45:19.934627,Login,,,119.0
DS008,2025-02-07 20:45:19.934627,Logout,CSYS401,Computer Systems,
DS008,2025-02-08 20:45:19.934627,Forum Post,CV501,Computer Vision,
DS008,2025-03-21 20:45:19.934627,Download Resource,,,
DS008,2025-02-26 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS008,2024-10-21 20:45:19.934627,Forum Reply,STAT101,Statistics 1,
DS008,2025-03-06 20:45:19.934627,Take Quiz,MATH101,Mathematics 1,
DS008,2024-11-04 20:45:19.934627,Forum Post,MLF301,Machine Learning Foundations,
DS008,2025-01-08 20:45:19.934627,Logout,,,
DS008,2024-10-13 20:45:19.934627,Forum Reply,DVIS401,Data Visualization,
DS008,2024-10-31 20:45:19.934627,View Course,,,
DS008,2025-03-04 20:45:19.934627,Use Chatbot,NLP501,Natural Language Processing,
DS008,2024-12-22 20:45:19.934627,View Course,,,
DS008,2025-02-17 20:45:19.934627,Logout,,,
DS008,2025-03-06 20:45:19.934627,Chat with Tutor,,,
DS008,2024-12-18 20:45:19.934627,Forum Post,,,
DS008,2025-01-02 20:45:19.934627,Update Profile,DL501,Deep Learning,
DS008,2024-10-07 20:45:19.934627,Forum Post,STAT101,Statistics 1,
DS008,2025-02-17 20:45:19.934627,Logout,,,
DS008,2025-02-07 20:45:19.934627,Watch Video,,,
DS008,2025-03-05 20:45:19.934627,View Course,MLF301,Machine Learning Foundations,
DS008,2025-02-21 20:45:19.934627,View Course,CV501,Computer Vision,
DS008,2024-11-06 20:45:19.934627,View Course,MATH101,Mathematics 1,
DS008,2025-01-01 20:45:19.934627,Logout,JAVA201,Java Programming,
DS008,2025-02-28 20:45:19.934627,Take Quiz,,,
DS008,2024-12-21 20:45:19.934627,Forum Post,MATH201,Mathematics 2,
DS008,2024-11-30 20:45:19.934627,Watch Video,MATH101,Mathematics 1,
DS008,2025-01-29 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS008,2025-01-04 20:45:19.934627,Forum Post,NLP501,Natural Language Processing,
DS008,2024-11-15 20:45:19.934627,Download Resource,,,
DS008,2025-01-21 20:45:19.934627,Login,,,132.0
DS008,2024-11-18 20:45:19.934627,Forum Reply,CV501,Computer Vision,
DS008,2024-12-04 20:45:19.934627,Forum Post,,,
DS008,2025-03-18 20:45:19.934627,Download Resource,CV501,Computer Vision,
DS008,2024-11-28 20:45:19.934627,View Course,DSA301,Data Structures & Algorithms,
DS008,2024-10-11 20:45:19.934627,Login,,,87.0
DS008,2025-02-18 20:45:19.934627,View Course,CSYS401,Computer Systems,
DS008,2025-02-16 20:45:19.934627,Login,JAVA201,Java Programming,137.0
DS008,2024-12-06 20:45:19.934627,Chat with Tutor,MLT401,Machine Learning Techniques,
DS008,2025-03-25 20:45:19.934627,Forum Post,,,
DS008,2025-03-01 20:45:19.934627,Chat with Tutor,DSA301,Data Structures & Algorithms,
DS008,2025-01-26 20:45:19.934627,Watch Video,MLP501,Machine Learning Practice,
DS008,2024-11-17 20:45:19.934627,Forum Reply,DBMS201,DBMS,
DS008,2024-12-27 20:45:19.934627,Take Quiz,MATH101,Mathematics 1,
DS008,2025-01-08 20:45:19.934627,Forum Reply,SYSC101,System Commands,
DS008,2025-03-16 20:45:19.934627,View Course,,,
DS008,2024-12-04 20:45:19.934627,Watch Video,MATH201,Mathematics 2,
DS009,2025-01-09 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS009,2025-01-08 20:45:19.934627,Login,,,62.0
DS009,2025-01-09 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS009,2025-01-27 20:45:19.934627,Forum Reply,,,
DS009,2025-01-07 20:45:19.934627,Forum Reply,PDSA301,"Programming, Data Structures & Algorithms",
DS009,2024-10-07 20:45:19.934627,Take Quiz,,,
DS009,2025-01-13 20:45:19.934627,Chat with Tutor,,,
DS009,2024-09-28 20:45:19.934627,Login,PDSA301,"Programming, Data Structures & Algorithms",98.0
DS009,2025-01-29 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS009,2025-02-11 20:45:19.934627,Use Chatbot,CV501,Computer Vision,
DS009,2025-01-01 20:45:19.934627,Take Quiz,MLP501,Machine Learning Practice,
DS009,2024-12-05 20:45:19.934627,Forum Post,PROG101,Programming Basics,
DS009,2024-10-06 20:45:19.934627,Forum Reply,,,
DS009,2025-03-18 20:45:19.934627,Update Profile,PROG101,Programming Basics,
DS009,2025-01-08 20:45:19.934627,Download Resource,JAVA201,Java Programming,
DS009,2025-01-23 20:45:19.934627,Use Chatbot,,,
DS009,2024-10-27 20:45:19.934627,Take Quiz,STAT101,Statistics 1,
DS009,2025-01-02 20:45:19.934627,Submit Assignment,MLF301,Machine Learning Foundations,
DS009,2024-10-16 20:45:19.934627,Chat with Tutor,,,
DS009,2024-11-27 20:45:19.934627,Submit Assignment,,,
DS009,2025-01-12 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS009,2025-02-19 20:45:19.934627,Login,STAT101,Statistics 1,85.0
DS009,2025-01-06 20:45:19.934627,Watch Video,CSYS401,Computer Systems,
DS009,2025-01-20 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS009,2025-01-03 20:45:19.934627,View Course,DVIS401,Data Visualization,
DS009,2025-03-15 20:45:19.934627,Chat with Tutor,,,
DS009,2024-11-30 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS009,2024-12-03 20:45:19.934627,Take Quiz,PROG101,Programming Basics,
DS009,2024-10-10 20:45:19.934627,Forum Reply,PROG101,Programming Basics,
DS009,2025-02-03 20:45:19.934627,Submit Assignment,STAT101,Statistics 1,
DS009,2025-03-20 20:45:19.934627,Download Resource,MATH101,Mathematics 1,
DS009,2024-09-30 20:45:19.934627,Login,NLP501,Natural Language Processing,9.0
DS009,2024-12-08 20:45:19.934627,Login,,,166.0
DS009,2024-10-28 20:45:19.934627,Forum Reply,,,
DS009,2025-02-16 20:45:19.934627,Watch Video,PROG101,Programming Basics,
DS009,2024-12-11 20:45:19.934627,Forum Reply,,,
DS009,2025-03-18 20:45:19.934627,Chat with Tutor,MLT401,Machine Learning Techniques,
DS009,2025-01-17 20:45:19.934627,Chat with Tutor,STAT101,Statistics 1,
DS009,2025-02-18 20:45:19.934627,Watch Video,MLF301,Machine Learning Foundations,
DS009,2024-11-30 20:45:19.934627,Forum Post,PDSA301,"Programming, Data Structures & Algorithms",
DS009,2024-12-16 20:45:19.934627,Forum Post,,,
DS009,2025-02-25 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS009,2024-10-02 20:45:19.934627,Logout,STAT101,Statistics 1,
DS010,2025-03-03 20:45:19.934627,Download Resource,MLP501,Machine Learning Practice,
DS010,2025-01-13 20:45:19.934627,Login,,,124.0
DS010,2024-12-17 20:45:19.934627,Forum Reply,PDSA301,"Programming, Data Structures & Algorithms",
DS010,2024-10-02 20:45:19.934627,Forum Reply,,,
DS010,2024-12-26 20:45:19.934627,Take Quiz,DVIS401,Data Visualization,
DS010,2025-02-23 20:45:19.934627,Update Profile,PDSA301,"Programming, Data Structures & Algorithms",
DS010,2024-11-03 20:45:19.934627,Use Chatbot,DL501,Deep Learning,
DS010,2025-01-31 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS010,2024-09-28 20:45:19.934627,View Course,STAT201,Statistics 2,
DS010,2024-12-10 20:45:19.934627,Update Profile,,,
DS010,2024-10-09 20:45:19.934627,Take Quiz,,,
DS010,2024-12-02 20:45:19.934627,Forum Post,MLP501,Machine Learning Practice,
DS010,2024-09-29 20:45:19.934627,Login,DVIS401,Data Visualization,39.0
DS010,2024-10-30 20:45:19.934627,Use Chatbot,RL601,Reinforcement Learning,
DS010,2025-01-30 20:45:19.934627,Chat with Tutor,BA601,Business Analytics,
DS010,2024-12-31 20:45:19.934627,Forum Post,,,
DS010,2025-03-22 20:45:19.934627,Take Quiz,STAT101,Statistics 1,
DS010,2024-12-20 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS010,2025-02-28 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS010,2025-03-03 20:45:19.934627,Forum Reply,,,
DS010,2025-03-06 20:45:19.934627,View Course,,,
DS010,2024-11-08 20:45:19.934627,Update Profile,STAT201,Statistics 2,
DS010,2024-10-26 20:45:19.934627,Update Profile,MATH101,Mathematics 1,
DS010,2025-01-14 20:45:19.934627,Login,CV501,Computer Vision,21.0
DS010,2024-09-28 20:45:19.934627,Download Resource,,,
DS010,2025-03-05 20:45:19.934627,Login,,,177.0
DS010,2025-02-12 20:45:19.934627,Watch Video,MLP501,Machine Learning Practice,
DS010,2025-02-28 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS010,2024-10-13 20:45:19.934627,Submit Assignment,STAT201,Statistics 2,
DS010,2024-12-18 20:45:19.934627,Chat with Tutor,,,
DS010,2025-02-24 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS010,2025-01-19 20:45:19.934627,Submit Assignment,TSA601,Time Series Analysis,
DS010,2025-01-10 20:45:19.934627,Use Chatbot,MATH201,Mathematics 2,
DS010,2024-10-26 20:45:19.934627,Forum Reply,,,
DS010,2024-11-03 20:45:19.934627,Watch Video,,,
DS010,2025-02-23 20:45:19.934627,Forum Post,,,
DS010,2024-11-20 20:45:19.934627,Submit Assignment,MLT401,Machine Learning Techniques,
DS010,2025-02-04 20:45:19.934627,Forum Reply,MLF301,Machine Learning Foundations,
DS010,2024-11-20 20:45:19.934627,Download Resource,PROG101,Programming Basics,
DS010,2025-03-27 20:45:19.934627,Watch Video,RL601,Reinforcement Learning,
DS010,2024-12-12 20:45:19.934627,Use Chatbot,MLP501,Machine Learning Practice,
DS010,2024-10-11 20:45:19.934627,Update Profile,DVIS401,Data Visualization,
DS010,2024-11-10 20:45:19.934627,Chat with Tutor,TSA601,Time Series Analysis,
DS010,2025-02-10 20:45:19.934627,Update Profile,,,
DS010,2024-10-22 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS010,2025-02-13 20:45:19.934627,Forum Reply,CSYS401,Computer Systems,
DS010,2025-02-10 20:45:19.934627,Chat with Tutor,,,
DS010,2024-11-19 20:45:19.934627,Forum Reply,DSA301,Data Structures & Algorithms,
DS010,2024-10-27 20:45:19.934627,Logout,STAT201,Statistics 2,
DS010,2024-10-25 20:45:19.934627,Watch Video,,,
DS010,2024-12-10 20:45:19.934627,Download Resource,MATH101,Mathematics 1,
DS010,2024-11-26 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS010,2025-01-24 20:45:19.934627,Use Chatbot,,,
DS010,2024-11-25 20:45:19.934627,Logout,JAVA201,Java Programming,
